@旅游类 Le voyage
常用提问|加班|vous|加班一般如何补偿？|Comment les heures supplémentaires sont-elles compensées ?
常用提问|入职|vous|你们希望新员工什么时候入职？|À quelle date souhaitez-vous que la personne retenue commence ?
常用提问|培训|vous|入职时会安排培训吗？|Une formation est-elle prévue à l'arrivée ?
常用提问|工具|vous|需要自己带电脑，还是公司提供？|Faut-il utiliser son propre ordinateur ou l'entreprise en fournit-elle un ?
常用提问|发展|vous|以后有没有学习新技能或晋升的机会？|Y a-t-il des possibilités de développer de nouvelles compétences ou d'évoluer dans l'entreprise ?
常用提问|招聘流程|vous|招聘流程包括哪几个阶段？|Quelles sont les différentes étapes du recrutement ?
常用提问|面试|vous|面试将在线上进行，还是需要到现场？|L'entretien se fera-t-il en ligne ou sur place ?
常用提问|面试材料|vous|面试当天需要准备哪些材料？|Quels documents dois-je préparer pour le jour de l'entretien ?
常用提问|回复时间|vous|面试后大概多久能收到回复？|Dans quel délai peut-on espérer une réponse après l'entretien ?
常用提问|同事建议|tu|你刚来的时候，最难适应的是什么？|Qu'est-ce qui a été le plus difficile pour toi au début ?
常用提问|求职经验|tu|你是通过什么渠道找到第一份工作的？|Par quel moyen as-tu trouvé ton premier emploi ?
常用提问|团队沟通|tu|团队平时怎么沟通任务的进展？|Comment l'équipe communique-t-elle sur l'avancement des tâches ?
常用提问|请假流程|tu|如果需要请一天假，应该找谁？|À qui faut-il s'adresser pour demander un jour de congé ?
常用提问|工作氛围|tu|你觉得同事之间的氛围怎么样？|Comment trouves-tu l'ambiance entre collègues ?
常用提问|志愿任务|vous|新来的志愿者通常从哪些任务开始？|Par quelles tâches les nouveaux bénévoles commencent-ils généralement ?
常用提问|志愿时间|vous|每个月至少需要投入多少时间？|Combien de temps faut-il consacrer à l'association au minimum chaque mois ?
常用提问|志愿支持|vous|活动期间有人指导我们吗？|Est-ce qu'une personne nous accompagne pendant les activités ?
回应|确认职责|vous|如果我理解正确，这个职位主要是接待客户。|Si je comprends bien, ce poste consiste surtout à accueillir les clients.
回应|追问弹性|vous|您提到时间有弹性，具体可以调整到什么程度？|Vous avez parlé d'horaires flexibles. Quelle marge de manœuvre a-t-on exactement ?
回应|联系经验|vous|这和我以前做过的事情很接近，我想了解更多。|Cela correspond assez bien à ce que j'ai déjà fait. J'aimerais en savoir davantage.
回应|面试换期|vous|那天我已经有约，能否改到第二天？|J'ai déjà un engagement ce jour-là. Serait-il possible de décaler au lendemain ?
回应|同事追问|tu|这个建议很有用，你能给我举个具体例子吗？|Ce conseil est utile. Tu pourrais me donner un exemple concret ?
回应|志愿安排|vous|我每周六有空，这符合你们的需要吗？|Je suis disponible le samedi. Est-ce que cela correspond à vos besoins ?
收尾|求职|vous|感谢这些说明，我会按要求发送申请材料。|Merci pour ces précisions, je vous transmettrai mon dossier comme indiqué.
收尾|同事|tu|谢谢你花时间解释，这能帮我更快适应。|Merci d'avoir pris le temps de m'expliquer, cela va m'aider à m'adapter plus vite.
收尾|志愿|vous|谢谢，我很愿意参加下一次新志愿者见面会。|Merci, je participerais volontiers à la prochaine rencontre des nouveaux bénévoles.
@教育类 L'éducation
开场|孩子入学|vous|您好，我想了解孩子在这里入学的手续。|Bonjour, j'aimerais connaître les démarches pour inscrire mon enfant dans votre école.
开场|高等教育|vous|我正在考虑继续学习，想了解这个专业。|J'envisage de reprendre mes études et j'aimerais me renseigner sur cette formation.
开场|家长经验|tu|你的孩子在这所学校上学，我想听听你的看法。|Ton enfant fréquente cette école et j'aimerais avoir ton avis.
开场|留学交换|vous|我想参加交换项目，先了解一下申请条件。|Je souhaite participer à un programme d'échange et j'aimerais connaître les conditions de candidature.
常用提问|入学年龄|vous|孩子几岁可以入学？|À partir de quel âge les enfants peuvent-ils être inscrits ?
常用提问|学区|vous|入学是否取决于家庭住址？|L'inscription dépend-elle de l'adresse du domicile ?
常用提问|材料|vous|报名需要哪些证明材料？|Quels justificatifs faut-il présenter pour l'inscription ?
常用提问|时间|vous|报名什么时候开始，什么时候截止？|Quand les inscriptions ouvrent-elles et quand se terminent-elles ?
常用提问|学年中入学|vous|学年中途转入的话，是怎么安排的？|Comment se passe une arrivée en cours d'année scolaire ?
常用提问|分班|vous|你们根据什么决定孩子进入哪个年级？|Comment déterminez-vous dans quelle classe l'enfant sera placé ?
常用提问|语言支持|vous|对刚开始学法语的孩子，有什么帮助？|Quel accompagnement proposez-vous aux enfants qui commencent à apprendre le français ?
常用提问|人数|vous|每个班平均有多少名学生？|Combien d'élèves y a-t-il en moyenne par classe ?
常用提问|作息|vous|学校每天几点开始，几点放学？|À quelles heures la journée scolaire commence-t-elle et se termine-t-elle ?
常用提问|午餐|vous|学校有食堂吗，还是需要自带午餐？|Y a-t-il une cantine ou faut-il apporter son repas ?
常用提问|课后照看|vous|放学后有托管服务吗？|Un service de garde est-il proposé après les cours ?
常用提问|校车|vous|有没有接送这个街区学生的校车？|Y a-t-il un transport scolaire pour les enfants de ce quartier ?
常用提问|用品|vous|开学前需要购买哪些用品？|Quelles fournitures faut-il acheter avant la rentrée ?
常用提问|费用|vous|除了学费，还应考虑哪些开支？|Quelles dépenses faut-il prévoir en dehors des frais de scolarité ?
常用提问|沟通|vous|家长通常如何与老师联系？|Comment les parents communiquent-ils habituellement avec les enseignants ?
常用提问|适应|vous|如果孩子很难适应，有人能帮助他吗？|Si mon enfant a du mal à s'adapter, quelqu'un pourra-t-il l'accompagner ?
常用提问|作业|vous|孩子每天大概需要花多少时间做作业？|Combien de temps les enfants doivent-ils consacrer aux devoirs chaque jour ?
常用提问|课外活动|vous|学校提供哪些课外活动？|Quelles activités extrascolaires l'école propose-t-elle ?
常用提问|参观|vous|报名以前可以参观学校吗？|Est-il possible de visiter l'établissement avant l'inscription ?
常用提问|大学录取|vous|申请这个专业需要达到什么学历？|Quel niveau d'études faut-il avoir pour candidater à cette formation ?
常用提问|语言要求|vous|入学是否需要法语水平证明？|Faut-il fournir une attestation de niveau de français pour être admis ?
常用提问|专业内容|vous|第一年主要学习哪些科目？|Quelles matières étudie-t-on principalement en première année ?
常用提问|学习年限|vous|完成这个文凭通常需要几年？|Combien d'années faut-il généralement pour obtenir ce diplôme ?
常用提问|兼顾工作|vous|可以一边工作一边非全日制学习吗？|Peut-on suivre cette formation à temps partiel tout en travaillant ?
常用提问|考核|vous|成绩主要依据考试，还是平时作业？|L'évaluation repose-t-elle surtout sur des examens ou sur des travaux réalisés pendant l'année ?
常用提问|实习|vous|课程中有没有实习环节？|Un stage est-il prévu dans le programme ?
常用提问|实习支持|vous|学校会帮助学生找实习吗？|L'établissement aide-t-il les étudiants à trouver un stage ?
常用提问|资助|vous|学生可以申请哪些经济资助？|Quelles aides financières les étudiants peuvent-ils demander ?
常用提问|住宿|vous|有没有专门给学生提供的住宿？|Existe-t-il des logements réservés aux étudiants ?
常用提问|交换地点|vous|交换项目可以去哪些国家？|Dans quels pays peut-on partir dans le cadre de l'échange ?
常用提问|交换时长|vous|可以只去一个学期吗？|Est-il possible de partir pour un seul semestre ?
常用提问|家长经验|tu|你的孩子入学后适应得怎么样？|Comment ton enfant s'est-il adapté après son arrivée dans cette école ?
回应|确认材料|vous|好的，我需要先把成绩单翻译好，对吗？|D'accord, je dois d'abord faire traduire les relevés de notes, c'est bien ça ?
回应|追问名额|vous|如果这个班满了，还有其他解决办法吗？|Si cette classe est complète, quelles autres solutions sont possibles ?
回应|学习安排|vous|晚间上课的话，我就可以继续工作了。|Si les cours ont lieu le soir, je pourrai continuer à travailler.
回应|澄清项目|vous|您能解释一下这两个专业的区别吗？|Pourriez-vous m'expliquer la différence entre ces deux formations ?
回应|语言支持|vous|听说有语言支持服务，我放心多了。|Le fait qu'un soutien linguistique soit proposé me rassure beaucoup.
回应|家长追问|tu|他喜欢这所学校，真不错。他最喜欢什么？|C'est bien qu'il se plaise dans cette école. Qu'est-ce qu'il aime le plus ?
收尾|入学|vous|谢谢，我会准备好材料，再预约办理报名。|Merci, je vais réunir les documents et prendre rendez-vous pour l'inscription.
收尾|专业咨询|vous|这些说明很有帮助，我会认真考虑这个专业。|Ces précisions me sont très utiles, je vais réfléchir sérieusement à cette formation.
收尾|家长经验|tu|谢谢你分享经历，我对学校了解得更多了。|Merci d'avoir partagé ton expérience, je connais mieux cette école maintenant.
@文化节日类 La culture et les fêtes
开场|文化中心|vous|您好，我想了解这个月有哪些文化活动。|Bonjour, j'aimerais savoir quelles activités culturelles sont proposées ce mois-ci.
开场|朋友邀请|tu|你说的那个音乐节让我很感兴趣，能多介绍一点吗？|Le festival dont tu m'as parlé m'intéresse. Tu peux m'en dire un peu plus ?
开场|聚会筹办|tu|我很想参加你的生日聚会，先问你几个细节。|J'aimerais beaucoup venir à ton anniversaire. Je voulais te demander quelques détails.
开场|图书馆|vous|我想办理图书馆借阅证，了解一下这里的使用规则。|Je voudrais m'inscrire à la bibliothèque et me renseigner sur son fonctionnement.
常用提问|内容|vous|这个展览主要讲什么主题？|Quel est le thème principal de cette exposition ?
常用提问|日期|vous|展览什么时候开始，到什么时候结束？|Quand l'exposition commence-t-elle et jusqu'à quelle date dure-t-elle ?
常用提问|地点|vous|活动的具体地点在哪里？|Où l'événement a-t-il lieu exactement ?
常用提问|时刻|vous|演出几点开始？需要提前多久到？|À quelle heure le spectacle commence-t-il et combien de temps à l'avance faut-il arriver ?
常用提问|时长|vous|演出大约持续多久？有中场休息吗？|Combien de temps dure le spectacle ? Y a-t-il un entracte ?
常用提问|票价|vous|票价根据座位不同会有变化吗？|Le prix du billet varie-t-il selon la place choisie ?
常用提问|优惠|vous|有没有学生票或家庭票？|Proposez-vous un tarif étudiant ou un tarif famille ?
常用提问|订票|vous|必须网上购票，还是可以现场买？|Faut-il acheter les billets en ligne ou peut-on les prendre sur place ?
常用提问|余票|vous|周六晚上的演出还有票吗？|Reste-t-il des billets pour la représentation de samedi soir ?
常用提问|座位|vous|座位是指定的，还是先到先坐？|Les places sont-elles numérotées ou le placement est-il libre ?
常用提问|适龄|vous|这个演出适合多大年龄的孩子？|À partir de quel âge ce spectacle convient-il aux enfants ?
常用提问|语言|vous|影片是法语配音，还是带字幕的原声版？|Le film est-il doublé en français ou projeté en version originale sous-titrée ?
常用提问|导览|vous|有没有导览活动，或者可以租用的讲解器？|Y a-t-il des visites guidées ou des audioguides à louer ?
常用提问|拍照|vous|展厅里允许拍照吗？|Est-il permis de prendre des photos dans les salles d'exposition ?
常用提问|无障碍|vous|场馆方便坐轮椅的人进入吗？|Le lieu est-il facilement accessible en fauteuil roulant ?
常用提问|餐饮|vous|活动现场有地方买吃的吗？|Y a-t-il de quoi se restaurer sur place ?
常用提问|天气|vous|户外演出遇到下雨会怎么办？|Que se passe-t-il s'il pleut pendant le spectacle en plein air ?
常用提问|退票|vous|如果不能去了，票可以退或转给别人吗？|Si je ne peux plus venir, puis-je me faire rembourser ou céder mon billet à quelqu'un ?
常用提问|音乐节|tu|今年有哪些歌手或乐队参加？|Quels chanteurs ou groupes participent au festival cette année ?
常用提问|电影体验|tu|不透露结局的话，你能说说电影讲什么吗？|Sans me raconter la fin, tu peux me dire de quoi parle le film ?
常用提问|演出体验|tu|你觉得这场演出最吸引人的地方是什么？|Qu'est-ce qui t'a le plus marqué dans ce spectacle ?
常用提问|节日习俗|tu|这个节日通常怎么庆祝？|Comment fête-t-on généralement cette occasion ?
常用提问|礼物|tu|第一次受邀去参加，带什么礼物比较合适？|Pour une première invitation, quel cadeau serait approprié ?
常用提问|着装|tu|需要穿得正式一些，还是日常穿着就可以？|Il faut s'habiller de façon élégante ou une tenue décontractée convient ?
常用提问|聚会人数|tu|你预计会有多少人来？|Combien de personnes attends-tu ?
常用提问|聚会帮忙|tu|需要我带点吃的或者帮忙布置吗？|Veux-tu que j'apporte quelque chose à manger ou que je t'aide à décorer ?
常用提问|聚会饮食|tu|客人当中有没有人有食物过敏？|Y a-t-il des invités qui ont des allergies alimentaires ?
常用提问|聚会接送|tu|我们一起去的话，在哪里碰面？|Si on y va ensemble, où est-ce qu'on se retrouve ?
常用提问|图书馆注册|vous|办理借阅证需要什么材料？|Quels documents faut-il pour obtenir une carte de bibliothèque ?
常用提问|图书借阅|vous|一次可以借几本书，能借多久？|Combien de livres peut-on emprunter à la fois et pour combien de temps ?
常用提问|续借|vous|没看完的书可以在网上续借吗？|Peut-on prolonger un prêt en ligne si on n'a pas terminé le livre ?
常用提问|文化活动|vous|图书馆也组织读书会或讲座吗？|La bibliothèque organise-t-elle aussi des clubs de lecture ou des conférences ?
回应|确认票价|vous|所以这张票既可以看展览，也可以参加工作坊？|Donc, ce billet donne accès à l'exposition et à l'atelier ?
回应|换场次|vous|这一场太晚了，下午有没有另一场？|Cette séance est trop tard pour moi. Y en a-t-il une autre dans l'après-midi ?
回应|朋友推荐|tu|如果你觉得值得看，我也很想去。|Si tu trouves que ça vaut le coup, j'ai bien envie d'y aller aussi.
回应|习俗澄清|tu|这个习俗我不太熟悉，你能解释一下吗？|Je ne connais pas bien cette tradition. Tu peux me l'expliquer ?
回应|帮忙安排|tu|没问题，那我提前来帮你准备。|Pas de problème, je viendrai plus tôt pour t'aider à préparer.
回应|确认时间|vous|我记下了，最迟七点半要到现场。|C'est noté, il faut être sur place au plus tard à dix-neuf heures trente.
收尾|文化咨询|vous|谢谢，我会看一下节目单，再选择场次。|Merci, je vais consulter le programme avant de choisir une séance.
收尾|聚会|tu|谢谢你的邀请，很期待和大家见面。|Merci pour ton invitation, j'ai hâte de retrouver tout le monde.
收尾|图书馆|vous|谢谢，我下次会带好证件来办理借阅证。|Merci, je reviendrai avec mes justificatifs pour faire ma carte.
@其他类 Autres
开场|二手物品|tu|我对你出售的自行车感兴趣，可以问几个问题吗？|Le vélo que tu vends m'intéresse. Je peux te poser quelques questions ?
开场|餐厅|vous|您好，我想为家人的生日预订餐桌。|Bonjour, je voudrais réserver une table pour l'anniversaire d'un membre de ma famille.
开场|维修服务|vous|我的洗衣机有故障，想了解你们的维修服务。|Mon lave-linge est en panne et j'aimerais me renseigner sur votre service de réparation.
开场|通用服务|vous|我还不太了解这个服务，想先弄清楚它的运作方式。|Je connais mal ce service et j'aimerais d'abord comprendre comment il fonctionne.
常用提问|二手物品|tu|你是什么时候买这辆自行车的？|Quand as-tu acheté ce vélo ?
常用提问|二手物品|tu|你为什么决定把它卖掉？|Pourquoi as-tu décidé de le vendre ?
常用提问|二手物品|tu|它目前是什么状况？有没有需要修理的地方？|Dans quel état est-il ? Y a-t-il des réparations à prévoir ?
常用提问|二手物品|tu|可以先试一下，再决定买不买吗？|Est-ce que je peux l'essayer avant de me décider ?
常用提问|二手交易|tu|价格可以商量吗？|Est-ce que le prix est négociable ?
常用提问|二手交易|tu|需要我自己来取，还是你可以送过来？|Faut-il venir le chercher ou peux-tu le livrer ?
常用提问|餐厅|vous|周六晚上六个人还有位置吗？|Avez-vous encore une table pour six personnes samedi soir ?
常用提问|餐厅|vous|你们主要提供什么风格的菜？|Quel type de cuisine proposez-vous principalement ?
常用提问|餐厅|vous|有没有适合素食者的选择？|Avez-vous des options qui conviennent aux végétariens ?
常用提问|餐厅|vous|人均大概需要多少钱，不含饮料？|Quel budget faut-il prévoir par personne, sans les boissons ?
常用提问|餐厅|vous|我们可以自己带生日蛋糕吗？|Peut-on apporter notre propre gâteau d'anniversaire ?
常用提问|餐厅|vous|有没有比较安静的桌位？|Auriez-vous une table dans un endroit plutôt calme ?
常用提问|购物|vous|如果尺寸不合适，可以换货吗？|Si la taille ne convient pas, est-il possible de faire un échange ?
常用提问|购物|vous|退货期限是多久？需要保留收据吗？|Quel est le délai pour retourner un article ? Faut-il conserver le reçu ?
常用提问|配送|vous|送到家需要多久？|Quel est le délai de livraison à domicile ?
常用提问|维修|vous|最早什么时候可以派人来检查？|À partir de quand pourriez-vous envoyer quelqu'un pour examiner l'appareil ?
常用提问|维修|vous|开始维修之前会提供报价吗？|Fournissez-vous un devis avant de commencer la réparation ?
常用提问|维修|vous|即使不维修，也要支付上门费用吗？|Les frais de déplacement sont-ils dus même si je ne fais pas réparer l'appareil ?
常用提问|维修|vous|维修后的零件有保修吗？|Les pièces remplacées sont-elles garanties ?
常用提问|通讯套餐|vous|这个套餐每个月包含多少流量？|Combien de données mobiles ce forfait comprend-il chaque mois ?
常用提问|通讯套餐|vous|如果超出流量，会限速还是另外收费？|Si je dépasse la quantité de données prévue, le débit est-il réduit ou y a-t-il des frais supplémentaires ?
常用提问|服务取消|vous|如果想停止这项服务，应该怎么办？|Quelle démarche faut-il faire pour arrêter ce service ?
常用提问|预约|vous|最早可以预约哪个时段？|Quel est le premier créneau disponible pour un rendez-vous ?
常用提问|预约变更|vous|如果临时有事，可以更改预约吗？|Si j'ai un empêchement, est-ce que je peux déplacer le rendez-vous ?
常用提问|协会|vous|你们的活动主要面向哪些人？|À quel public vos activités s'adressent-elles principalement ?
常用提问|协会|vous|不成为会员也可以参加一次吗？|Peut-on participer une fois sans devenir membre ?
常用提问|通用信息|vous|我在哪里可以找到完整的条件说明？|Où puis-je trouver le détail de toutes les conditions ?
常用提问|比较选择|vous|对于我的情况，您更推荐哪一种选择？|Quelle option me conseilleriez-vous dans ma situation ?
常用提问|追加问题|vous|还有没有我应该提前知道的重要信息？|Y a-t-il d'autres informations importantes à connaître à l'avance ?
常用提问|联系跟进|vous|之后如果还有问题，最方便通过什么方式联系您？|Quel est le meilleur moyen de vous contacter si j'ai d'autres questions ?
常用提问|澄清条件|vous|这项条件适用于所有人，还是只适用于新客户？|Cette condition s'applique-t-elle à tout le monde ou seulement aux nouveaux clients ?
常用提问|确认步骤|vous|具体来说，第一步我需要做什么？|Concrètement, quelle est la première démarche à effectuer ?
回应|请求重复|vous|不好意思，我没有听清最后一部分，您能再说一次吗？|Excusez-moi, je n'ai pas bien entendu la dernière partie. Pourriez-vous la répéter ?
回应|请求解释|vous|这个词是什么意思？您能换一种说法吗？|Que signifie ce mot ? Pourriez-vous le dire autrement ?
回应|接续追问|vous|我明白了，那如果情况发生变化，该怎么办？|Je vois. Et si la situation change, comment faut-il procéder ?
回应|确认理解|vous|为了确认我没理解错，付款后就会收到确认信息，对吗？|Pour être sûr d'avoir bien compris, je recevrai une confirmation après le paiement, c'est bien ça ?
回应|礼貌转题|vous|好的，谢谢。我还想了解一下费用方面的情况。|D'accord, merci. J'aimerais aussi avoir des précisions sur les tarifs.
回应|请求备选|vous|这个方案不太适合我，您还有其他建议吗？|Cette solution ne me convient pas vraiment. Auriez-vous une autre proposition ?
收尾|通用|vous|谢谢，您已经回答了我的所有问题。|Merci, vous avez répondu à toutes mes questions.
收尾|通用|vous|我先比较一下不同选择，需要的话再联系您。|Je vais comparer les différentes options et je vous recontacterai si nécessaire.
收尾|二手交易|tu|谢谢你的说明，我想一想，很快给你答复。|Merci pour tes précisions, je vais y réfléchir et je te donnerai une réponse rapidement.
